Week,DMA_Name,DMA_ID,TRx,TV_Spend,TV_Impressions,Display_Spend,Display_Impressions,PaidSearch_Spend,PaidSearch_Clicks,HCPCalls_Spend,HCPCalls_Count,Speaker_Spend,Speaker_Events,HCPEmail_Spend,HCPEmail_Sends,HCPSocial_Spend,HCPSocial_Engagements,Copay_Redemptions,Lagged_TRx,DMA_Population,Competitor_Spend,Seasonality
11/19/2023,Columbus GA,DMA_097,32116,0,0,0,0,26844,12915,84665,427,0,0,9403,13781,12874,1665,6864,28262,224000,0,1.106
11/26/2023,Columbus GA,DMA_097,43726,0,0,34919,3890708,37431,12527,97388,528,0,0,11267,16774,15575,2172,9891,38478,224000,34014,1.184
12/3/2023,Columbus GA,DMA_097,39264,41191.2,1441156,37795,4478091,18477,4921,92810,464,0,0,0,0,9415,1376,9657,34552,224000,49896,1.134
12/10/2023,Columbus GA,DMA_097,40377,53811,1588000,28224,2461493,26035,10564,27526.5,140,0,0,0,0,17007,3400,8164,35531,224000,52981,1.174
12/17/2023,Columbus GA,DMA_097,33725,34165.2,897688,29020,3339469,20859,5413,0,0,0,0,8688,16660,16434,2175,8569,29678,224000,47432,1.105
12/24/2023,Columbus GA,DMA_097,37051,43435.799999999996,1317163,29081,2867635,30122,6490,0,0,0,0,11812,21041,13198,2101,8390,32604,224000,31318,1.155
12/31/2023,Columbus GA,DMA_097,31861,41140.2,1346918,0,0,35546,8328,0,0,0,0,0,0,20593,3232,6130,28037,224000,28085,1.2
1/7/2024,Columbus GA,DMA_097,19779,43948.2,1221488,0,0,0,0,0,0,0,0,10056,19441,0,0,4825,17405,224000,40154,1.327
1/14/2024,Columbus GA,DMA_097,49925,75843,1971549,30845,3155956,20840,4846,124405,574,0,0,9619,12406,16427,2857,10626,43934,224000,101146,1.216
1/21/2024,Columbus GA,DMA_097,53885,84685,2248548,38088,4495435,36254,8470,118285,554,0,0,7564,10287,18942,2386,11814,47418,224000,100369,1.233
1/28/2024,Columbus GA,DMA_097,60354,93263,2355890,55831,5518268,33042,11039,109072,499,0,0,9907,13824,19994,3254,10907,53111,224000,140074,1.321
2/4/2024,Columbus GA,DMA_097,57898,96155,3136455,37559,4218100,42411,9726,95225,457,0,0,11944,18259,21882,4180,15051,50950,224000,57932,1.246
2/11/2024,Columbus GA,DMA_097,61357,68618,2185440,42824,4583824,30136,12672,116896,533,0,0,11726,15788,20868,3569,11083,53994,224000,100229,1.323
2/18/2024,Columbus GA,DMA_097,62500,67676,1790729,42577,3496218,42863,13741,90225,434,80351,9,11159,21428,21594,2784,15211,55000,224000,58005,1.286
2/25/2024,Columbus GA,DMA_097,46484,15837.400000000001,508273,0,0,40026,18305,113630,522,46468,4,11077,20092,16440,2473,9172,40905,224000,14460,1.198
3/3/2024,Columbus GA,DMA_097,47325,0,0,46384,4381851,23450,7477,107911,505,59220,6,8060,14367,14765,2048,10108,41646,224000,23559,1.167
3/10/2024,Columbus GA,DMA_097,41055,0,0,45523,4174104,26433,6694,80748,421,0,0,9406,14598,16864,2491,7834,36128,224000,20956,1.108
3/17/2024,Columbus GA,DMA_097,46073,0,0,31721,3236822,30473,6738,102999,484,73437,6,12444,18681,15682,2259,11731,40544,224000,28641,1.16
3/24/2024,Columbus GA,DMA_097,34155,0,0,29154,3326025,20621,5119,90299,461,64956,6,8197,11960,0,0,7589,30056,224000,14920,0.988
3/31/2024,Columbus GA,DMA_097,44741,13948.400000000001,394684,39871,3267014,29923,14080,104749,571,36803,4,8093,13503,10727,1837,10856,39372,224000,43377,1.027
4/7/2024,Columbus GA,DMA_097,30760,47310.6,1489120,0,0,30315,8089,88837,433,0,0,10365,17121,0,0,5982,27068,224000,37351,1
4/14/2024,Columbus GA,DMA_097,33753,47152.2,1442808,0,0,31847,8536,94344,443,0,0,10126,13075,17311,2338,7712,29702,224000,35271,0.981
4/21/2024,Columbus GA,DMA_097,34351,41263.2,1104591,31687,3479395,24117,5149,78211,376,0,0,6963,12495,15748,2920,7793,30228,224000,45950,0.88
4/28/2024,Columbus GA,DMA_097,47398,56842.2,1473013,44554,4164375,24394,6425,81869,402,0,0,11615,19617,18732,3242,9519,41710,224000,90196,1.139
5/5/2024,Columbus GA,DMA_097,41061,33353.4,1048899,44639,3990552,30533,14544,74751,344,0,0,0,0,16488,2592,8054,36133,224000,63224,1.017
5/12/2024,Columbus GA,DMA_097,42818,0,0,44855,4912688,30930,15355,98734,483,48325,5,6603,11776,9542,1220,10957,37679,224000,23180,1.017
5/19/2024,Columbus GA,DMA_097,35232,51716,1348010,38225,4015797,16442,4921,63685,317,53958,4,8528,13791,11237,1519,7559,31004,224000,68697,0.882
5/26/2024,Columbus GA,DMA_097,32666,48083,1248846,28087,3059076,18686,4323,67794,322,32258,3,5749,7677,8197,1619,6726,28746,224000,43377,0.861
6/2/2024,Columbus GA,DMA_097,35038,67605,1940092,37404,4117515,27813,6978,74404,391,0,0,8941,16508,0,0,8785,30833,224000,57219,0.916
6/9/2024,Columbus GA,DMA_097,39973,72184,2328317,40466,3938257,34717,9700,29887.199999999997,141,0,0,0,0,9706,1515,9074,35176,224000,92376,1.073
6/16/2024,Columbus GA,DMA_097,24813,71168,2324857,0,0,20799,6501,0,0,0,0,8264,11554,12760,2500,5122,21835,224000,44845,0.872
6/23/2024,Columbus GA,DMA_097,30993,60648,1794683,35555,3075717,30234,6072,0,0,0,0,0,0,16838,2260,7551,27273,224000,56229,0.958
6/30/2024,Columbus GA,DMA_097,32293,14248.6,377949,35865,3680641,26420,11641,0,0,0,0,9391,13993,8933,1681,5869,28417,224000,34927,0.949
7/7/2024,Columbus GA,DMA_097,33928,10764.800000000001,296012,37696,4086398,24479,11544,0,0,61931,6,8422,11782,11314,2241,6856,29856,224000,28695,0.917
7/14/2024,Columbus GA,DMA_097,26778,0,0,0,0,23525,5411,0,0,44461,4,9905,13631,16098,2326,5522,23564,224000,0,1.085
7/21/2024,Columbus GA,DMA_097,31727,0,0,0,0,26751,6069,30083.1,160,49739,5,12338,15583,13682,2102,6022,27919,224000,0,1.113
7/28/2024,Columbus GA,DMA_097,40001,18299,512268,50109,4025880,26460,9789,0,0,0,0,7207,13324,20393,3191,7685,35200,224000,65917,1.15
8/4/2024,Columbus GA,DMA_097,27693,0,0,36647,3722652,30790,8023,0,0,0,0,8876,13282,11429,1488,6557,24369,224000,17088,0.903
8/11/2024,Columbus GA,DMA_097,31469,31881,961830,37167,3601282,29670,10047,0,0,0,0,7831,12467,0,0,6771,27692,224000,53392,0.996
8/18/2024,Columbus GA,DMA_097,34389,50791.799999999996,1547044,41975,4426325,31588,7842,0,0,0,0,10877,15694,0,0,7714,30262,224000,74250,1.061
8/25/2024,Columbus GA,DMA_097,42868,46266,1425095,0,0,39296,16548,0,0,0,0,10990,17340,19099,2746,10387,37723,224000,27695,1.352
9/1/2024,Columbus GA,DMA_097,71056,67538.4,2113576,65385,6589758,33405,7818,117363,563,62603,5,10963,20921,15171,2241,17933,62529,224000,90274,1.496
9/8/2024,Columbus GA,DMA_097,54686,0,0,0,0,44521,13589,141872,704,61154,5,15058,21316,23426,4189,11082,48123,224000,0,1.435
9/15/2024,Columbus GA,DMA_097,73744,49341,1697870,61924,7270145,45553,10459,117419,594,94502,11,14586,18462,20000,2697,14664,64894,224000,80349,1.465
9/22/2024,Columbus GA,DMA_097,57083,81165,2554047,41168,3353075,36200,7812,106918,580,0,0,9985,13276,0,0,13875,50233,224000,95776,1.435
9/29/2024,Columbus GA,DMA_097,68382,118478,3399031,42092,4430229,45328,9528,114821,592,0,0,14168,18243,20994,4114,16298,60176,224000,124699,1.449
10/6/2024,Columbus GA,DMA_097,61621,93033,2945383,46743,4309546,41658,13541,118970,648,0,0,0,0,0,0,15217,54226,224000,89643,1.495
10/13/2024,Columbus GA,DMA_097,59860,120871,3267691,39357,3278056,31905,7303,127567,598,0,0,13562,22721,0,0,11116,52676,224000,138165,1.468
10/20/2024,Columbus GA,DMA_097,61647,91261,3172576,43685,5032744,32624,10813,97194,513,0,0,9245,18112,16230,2262,14327,54249,224000,114810,1.335
10/27/2024,Columbus GA,DMA_097,50890,76663,1937174,0,0,33950,14061,103311,568,79342,8,12284,20769,0,0,9875,44783,224000,69915,1.344
11/3/2024,Columbus GA,DMA_097,57103,0,0,55134,4677899,42814,9782,117490,574,79364,8,12556,15790,15905,2073,11005,50250,224000,34051,1.334
11/10/2024,Columbus GA,DMA_097,37669,0,0,0,0,21189,6332,95295,509,71969,6,7969,12454,16530,3239,9081,33148,224000,0,1.141
11/17/2024,Columbus GA,DMA_097,33525,0,0,0,0,18741,8707,96622,451,0,0,8782,15123,10157,1994,7422,29502,224000,0,1.102
11/24/2024,Columbus GA,DMA_097,44643,12190.800000000001,338404,37900,3461174,29231,7867,86371,408,0,0,8780,11151,11550,1713,11600,39285,224000,30791,1.183
12/1/2024,Columbus GA,DMA_097,40791,0,0,50163,4212961,28610,5944,111598,546,0,0,0,0,15521,2585,8767,35896,224000,42189,1.166
12/8/2024,Columbus GA,DMA_097,34946,17763.2,471032,0,0,30260,7815,31407.899999999998,167,0,0,7476,12994,16024,2707,7887,30752,224000,15877,1.192
12/15/2024,Columbus GA,DMA_097,40119,37167,1011658,48489,4108260,23499,10675,0,0,0,0,8558,13417,14298,2472,9722,35304,224000,36390,1.102
12/22/2024,Columbus GA,DMA_097,38475,0,0,34208,2833373,32316,11725,0,0,0,0,7547,11638,12741,2349,7907,33858,224000,18684,1.2
1/1/2023,Macon GA,DMA_098,40978,85027,2718046,48586,4888636,30748,8452,0,0,0,0,9627,13721,0,0,8593,36880,218000,64167,1.292
1/8/2023,Macon GA,DMA_098,48798,89321,2248346,42128,4696816,40523,15400,0,0,0,0,12273,16454,20443,3160,11530,42942,218000,78546,1.306
1/15/2023,Macon GA,DMA_098,48858,72759,1850033,37017,4029396,26932,8557,117483,573,0,0,11912,19155,0,0,10230,42995,218000,74572,1.317
1/22/2023,Macon GA,DMA_098,43139,73942,1961308,36419,3681121,32959,7307,102077,482,0,0,8986,14748,0,0,10584,37962,218000,61295,1.21
1/29/2023,Macon GA,DMA_098,44038,65059,2141941,0,0,40128,9831,87385,483,0,0,11182,19206,17011,3024,9950,38753,218000,42514,1.285
2/5/2023,Macon GA,DMA_098,46191,60392,1800535,38132,4145315,22242,6750,110013,590,0,0,8553,12186,0,0,9754,40648,218000,81929,1.292
2/12/2023,Macon GA,DMA_098,44316,0,0,46733,4254625,23132,10714,121272,551,0,0,10417,18344,0,0,10258,38998,218000,38339,1.333
2/19/2023,Macon GA,DMA_098,32932,0,0,0,0,27960,7845,100645,486,42333,5,0,0,0,0,6652,28980,218000,0,1.333
2/26/2023,Macon GA,DMA_098,39377,0,0,34590,2895188,34802,9788,99169,488,53789,6,10120,14769,0,0,7641,34651,218000,32197,1.16
3/5/2023,Macon GA,DMA_098,31476,0,0,0,0,27510,9247,82930,445,64139,5,7018,12563,0,0,6551,27698,218000,0,1.166
3/12/2023,Macon GA,DMA_098,32063,0,0,0,0,34366,9155,88101,400,0,0,10269,15265,15800,2479,6723,28215,218000,0,1.138
3/19/2023,Macon GA,DMA_098,36070,0,0,25807,2718169,24304,5330,81575,403,59559,6,11650,14959,0,0,7011,31741,218000,14810,1.151
3/26/2023,Macon GA,DMA_098,41998,42660,1134261,27693,3234719,28241,7340,73209,338,60301,5,9546,12592,12227,2157,7803,36958,218000,56501,1.095
4/2/2023,Macon GA,DMA_098,42565,46614,1533704,23424,2321392,31092,12203,70454,344,49552,5,7172,10524,16384,2918,10147,37457,218000,58276,1.052
4/9/2023,Macon GA,DMA_098,29946,34593.6,1194489,0,0,27944,8836,62891,323,0,0,9407,12208,15516,2407,6711,26352,218000,25692,0.982
4/16/2023,Macon GA,DMA_098,27101,33722.4,936277,26855,2636979,16340,4767,73567,340,0,0,8876,13516,0,0,5802,23848,218000,35471,0.88
4/23/2023,Macon GA,DMA_098,34036,37228.799999999996,1056833,24608,2242575,31159,7734,69599,325,0,0,5647,10134,14344,1801,8654,29951,218000,44546,0.977
4/30/2023,Macon GA,DMA_098,40390,47629.2,1646139,39832,3252112,22067,10381,73297,400,0,0,7566,13684,11862,1841,10179,35543,218000,78295,1.051
5/7/2023,Macon GA,DMA_098,31275,58395,1763853,33701,3359599,26437,10580,80401,395,0,0,0,0,10126,1285,8020,27522,218000,67814,0.865
5/14/2023,Macon GA,DMA_098,31477,59536,1781600,0,0,20258,4864,77202,387,38285,3,8303,11035,9701,1607,6930,27699,218000,39043,1.032
5/21/2023,Macon GA,DMA_098,27964,67026,1913090,0,0,24185,6177,67209,352,46542,4,5027,8317,11156,1826,7190,24608,218000,38895,0.889
5/28/2023,Macon GA,DMA_098,35857,60405,1951572,34810,3348621,29080,10116,88643,488,37392,4,5685,11067,0,0,9287,31554,218000,47495,0.936
6/4/2023,Macon GA,DMA_098,40238,80146,2685870,36350,3372693,32252,8922,84190,433,0,0,0,0,12421,1951,8815,35409,218000,73180,1.073
6/11/2023,Macon GA,DMA_098,31544,70290,1777760,36571,3415720,19440,5718,0,0,0,0,10007,14415,10848,1779,6716,27758,218000,71123,1.003
6/18/2023,Macon GA,DMA_098,19068,11268.400000000001,329774,29319,3018916,0,0,0,0,0,0,6060,10155,10287,1713,3854,16779,218000,30581,0.937
6/25/2023,Macon GA,DMA_098,27601,15803.400000000001,505013,0,0,21474,6019,26410.8,130,0,0,7627,10002,13461,1740,7161,24288,218000,9435,1.112
7/2/2023,Macon GA,DMA_098,34096,0,0,41925,4383536,26314,5528,30523.5,162,0,0,6444,9520,16862,3310,8805,30004,218000,22380,1.1
7/9/2023,Macon GA,DMA_098,30909,0,0,24479,2344348,31645,9102,0,0,62476,5,9864,18942,8474,1376,7179,27199,218000,14390,1.023
7/16/2023,Macon GA,DMA_098,26537,0,0,30421,2667645,16972,3973,0,0,60850,5,5576,7216,13562,2028,5529,23352,218000,29316,0.983
7/23/2023,Macon GA,DMA_098,18374,0,0,0,0,14989,4820,0,0,32765,2,8816,12846,9843,1431,4491,16169,218000,0,0.886
7/30/2023,Macon GA,DMA_098,14859,0,0,0,0,19687,5521,0,0,0,0,6385,12025,0,0,3512,13075,218000,0,0.856
8/6/2023,Macon GA,DMA_098,28583,33719.4,913066,37706,3532427,30497,7730,0,0,0,0,9633,17116,0,0,6328,25153,218000,54790,1.007
8/13/2023,Macon GA,DMA_098,20195,31217.399999999998,1082822,0,0,22171,5315,0,0,0,0,0,0,14733,2201,4695,17771,218000,18029,0.921
8/20/2023,Macon GA,DMA_098,34393,0,0,45004,3632476,32711,8922,31561.8,151,0,0,6239,9390,9037,1613,7555,30265,218000,21428,1.112
8/27/2023,Macon GA,DMA_098,30570,0,0,0,0,22541,8984,0,0,0,0,7702,12426,13615,1831,5979,26901,218000,0,1.38
9/3/2023,Macon GA,DMA_098,61415,64501.799999999996,1758825,50137,5744561,25198,5219,99507,543,52278,5,11486,14469,14354,2569,15193,54045,218000,79761,1.487
9/10/2023,Macon GA,DMA_098,63743,105071,3211397,50986,4370844,37548,10322,129072,696,79589,8,15036,24825,0,0,13508,56093,218000,136617,1.479
9/17/2023,Macon GA,DMA_098,61099,69958,1921621,38170,3646374,37930,14011,117294,582,70955,7,8713,16569,16336,2711,12560,53767,218000,75953,1.355
9/24/2023,Macon GA,DMA_098,46311,95747,3168082,0,0,36428,12174,90877,429,0,0,13160,19340,11493,1738,9241,40753,218000,50765,1.334
10/1/2023,Macon GA,DMA_098,55532,92588,2842765,50685,5599267,31141,12203,99668,540,0,0,8627,11795,12989,1917,14389,48868,218000,94943,1.308
10/8/2023,Macon GA,DMA_098,38564,86609,2597974,0,0,27790,9454,118758,572,0,0,0,0,0,0,8152,33936,218000,58160,1.345
10/15/2023,Macon GA,DMA_098,56473,69776,2031733,53246,5684147,32993,6662,125725,594,0,0,12647,16675,18589,3194,12769,49696,218000,101279,1.378
10/22/2023,Macon GA,DMA_098,52023,14605.2,408815,52257,5110709,44712,9275,98562,542,0,0,11961,16699,0,0,10984,45780,218000,30277,1.488
10/29/2023,Macon GA,DMA_098,52595,0,0,47816,4267520,34984,8902,127896,583,61466,5,12155,15280,14840,2768,12116,46283,218000,37056,1.366
11/5/2023,Macon GA,DMA_098,51557,0,0,39191,3161543,39482,11565,115477,583,80100,8,8020,10155,14353,2216,10417,45370,218000,16890,1.32
11/12/2023,Macon GA,DMA_098,32075,0,0,0,0,26631,7795,109837,590,73897,6,7412,12893,0,0,6312,28226,218000,0,1.159
11/19/2023,Macon GA,DMA_098,40938,0,0,31593,2995244,24346,11728,97135,448,0,0,11231,20747,11581,1511,10446,36025,218000,26052,1.164
11/26/2023,Macon GA,DMA_098,39142,0,0,44954,3638761,23528,5843,109919,575,0,0,11098,18924,12678,1587,8497,34444,218000,30426,1.155
12/3/2023,Macon GA,DMA_098,44395,53023.799999999996,1667097,29114,2933731,24265,7388,79395,387,0,0,9624,13653,10098,1812,11186,39067,218000,64744,1.2
12/10/2023,Macon GA,DMA_098,39095,34524.6,1121896,39697,4196096,27967,6245,28534.2,138,0,0,11269,16556,18584,3405,9435,34403,218000,45807,1.113
12/17/2023,Macon GA,DMA_098,29565,0,0,39678,3702123,22799,4648,0,0,0,0,10336,14206,10409,1394,7635,26017,218000,27767,1.129
12/24/2023,Macon GA,DMA_098,39667,44844,1170593,44815,4955679,35600,16062,0,0,0,0,7540,11144,11583,1989,7347,34906,218000,67921,1.135
12/31/2023,Macon GA,DMA_098,49743,65607.59999999999,1891791,50737,5270058,25150,8704,35746.799999999996,197,0,0,14074,23372,0,0,12702,43773,218000,63166,1.316
1/7/2024,Macon GA,DMA_098,49721,64860,2262370,0,0,42008,18791,39156,206,0,0,9477,17801,20863,3299,11362,43754,218000,50884,1.343
1/14/2024,Macon GA,DMA_098,59437,97584,2697826,40089,4046351,31319,8152,92552,504,0,0,12953,24856,12665,2531,12191,52304,218000,78523,1.331
1/21/2024,Macon GA,DMA_098,44436,99222,3324525,0,0,22030,7854,101826,481,0,0,7257,13049,17615,3299,8961,39103,218000,63492,1.206
1/28/2024,Macon GA,DMA_098,65761,110286,3812146,36416,3037738,44816,19978,136679,711,0,0,9590,17323,16578,2307,15973,57869,218000,123673,1.344
2/4/2024,Macon GA,DMA_098,58244,99170,3174835,55313,4535289,27365,6615,115513,582,0,0,14305,26312,20145,3108,14298,51254,218000,116954,1.284
2/11/2024,Macon GA,DMA_098,46336,103061,3277804,0,0,22168,5741,120975,562,0,0,11690,16692,13659,2586,10737,40775,218000,59822,1.283
2/18/2024,Macon GA,DMA_098,35517,92325,3189444,0,0,0,0,88799,425,40106,3,13653,17167,19979,2936,8080,31254,218000,44260,1.231
2/25/2024,Macon GA,DMA_098,40365,13068.6,378212,0,0,23917,6477,99034,526,80558,8,10269,17575,11400,1575,8953,35521,218000,6040,1.167
3/3/2024,Macon GA,DMA_098,40165,0,0,0,0,30588,9888,121834,635,42284,3,9052,12108,19345,2607,9967,35345,218000,0,1.186
3/10/2024,Macon GA,DMA_098,46982,0,0,39934,3695504,39045,13050,83232,440,0,0,10098,13944,18519,2910,11026,41344,218000,36005,1.195
3/17/2024,Macon GA,DMA_098,38016,0,0,0,0,28880,5857,120047,627,39015,3,12155,23145,10987,1772,8769,33454,218000,0,1.188
3/24/2024,Macon GA,DMA_098,34999,0,0,34491,2894027,32409,12596,93788,447,39051,3,0,0,11841,1971,8831,30799,218000,25699,0.935
3/31/2024,Macon GA,DMA_098,28845,0,0,0,0,30859,8120,73531,376,63440,7,8831,16910,10142,1922,6860,25383,218000,0,0.889
4/7/2024,Macon GA,DMA_098,40453,48744.6,1293900,37354,4330654,21617,6481,83020,394,0,0,0,0,13890,1974,9402,35598,218000,54072,1.07
4/14/2024,Macon GA,DMA_098,28332,45111,1228350,32340,3459151,0,0,91128,416,0,0,8357,14077,10005,1735,5266,24932,218000,65601,0.924
4/21/2024,Macon GA,DMA_098,44529,43458,1218174,30122,2931863,36985,9322,76466,404,0,0,10189,16922,13353,2120,8769,39185,218000,40600,1.086
4/28/2024,Macon GA,DMA_098,34026,37885.2,1166218,34513,3437524,22805,6451,68727,331,0,0,7827,12011,10052,1357,7230,29942,218000,51482,0.897
5/5/2024,Macon GA,DMA_098,36968,0,0,30021,2792742,24765,7606,94843,499,0,0,10386,18714,17246,2965,9300,32531,218000,16160,0.98
5/12/2024,Macon GA,DMA_098,42625,35682,1186343,27898,2376400,24127,9342,76121,348,37125,4,0,0,12306,2275,9342,37510,218000,35161,1.076
5/19/2024,Macon GA,DMA_098,36402,81361,2327017,0,0,29697,6493,75418,389,37457,3,8016,10936,17633,2398,9229,32033,218000,53272,1.033
5/26/2024,Macon GA,DMA_098,27314,47357,1370077,0,0,20582,6653,90515,497,29744,2,7491,11759,0,0,5270,24036,218000,23828,0.88
6/2/2024,Macon GA,DMA_098,49042,69203,1954909,30179,3228255,35116,14797,111242,554,0,0,12023,21544,12031,1593,11177,43156,218000,63036,1.089
6/9/2024,Macon GA,DMA_098,30787,70853,1986956,32998,3298048,25228,7414,0,0,0,0,6846,11419,10745,1737,6345,27092,218000,84967,0.887
6/16/2024,Macon GA,DMA_098,30786,66805,1767617,0,0,17559,5535,27221.399999999998,144,0,0,8619,15855,12703,1714,5742,27091,218000,37380,1.04
6/23/2024,Macon GA,DMA_098,38010,64171,1702460,33192,3564477,27793,8838,30905.699999999997,145,0,0,7624,10410,0,0,9460,33448,218000,83725,1.097
6/30/2024,Macon GA,DMA_098,29932,0,0,35752,4139694,26108,7337,0,0,0,0,8415,12102,10069,1456,5935,26340,218000,17322,0.989
7/7/2024,Macon GA,DMA_098,26176,0,0,0,0,19217,6195,26382,128,45376,4,6763,11607,9383,1516,6325,23034,218000,0,0.981
7/14/2024,Macon GA,DMA_098,39730,0,0,47758,4393723,33236,7256,23739,126,37192,3,9468,17116,17899,2513,7679,34962,218000,28157,1.113
7/21/2024,Macon GA,DMA_098,32398,0,0,30124,3057127,27747,9738,18870.6,99,48844,5,9766,16529,15448,2804,7671,28510,218000,28028,0.89
7/28/2024,Macon GA,DMA_098,19876,9583.800000000001,291465,0,0,17058,3667,25311,132,0,0,0,0,8544,1510,4508,17490,218000,4184,0.893
8/4/2024,Macon GA,DMA_098,31430,0,0,32532,2627416,31632,7505,0,0,0,0,10048,18163,14748,2380,6716,27658,218000,22687,1.03
8/11/2024,Macon GA,DMA_098,25320,40762.2,1232397,0,0,31136,7879,0,0,0,0,6803,9206,13883,1800,5243,22281,218000,27126,0.947
8/18/2024,Macon GA,DMA_098,33470,35308.799999999996,1073834,0,0,37771,9057,29744.699999999997,144,0,0,10066,17934,13052,2050,6811,29453,218000,28641,1.088
8/25/2024,Macon GA,DMA_098,40179,45922.2,1402839,49953,4868904,0,0,40440.299999999996,218,0,0,14447,26108,12466,1770,7630,35357,218000,79924,1.314
9/1/2024,Macon GA,DMA_098,59268,71218.8,1798616,0,0,38108,15208,129624,610,88210,7,10610,19399,16043,2733,11485,52155,218000,61530,1.419
9/8/2024,Macon GA,DMA_098,70589,64863.6,1777693,41560,3425498,47662,11086,133464,618,58464,6,14030,19143,26412,3385,16044,62118,218000,72904,1.471
9/15/2024,Macon GA,DMA_098,57362,0,0,41706,4483965,46204,9275,106866,494,80681,7,14942,28419,13602,1786,12723,50478,218000,37317,1.367
9/22/2024,Macon GA,DMA_098,58555,108127,3019559,34008,2904560,35984,7444,119330,590,0,0,10623,13431,12253,2010,14071,51528,218000,64153,1.352
9/29/2024,Macon GA,DMA_098,62396,77786,2522493,55775,5253435,44892,11390,103448,503,0,0,8559,12360,24006,3882,12681,54908,218000,62651,1.345
10/6/2024,Macon GA,DMA_098,61127,97704,3254669,57189,6093205,33985,8584,105070,491,0,0,12171,23819,0,0,12893,53791,218000,95006,1.446
10/13/2024,Macon GA,DMA_098,71193,104330,2719367,53840,6444909,48666,10132,147085,772,0,0,15690,21808,25863,3831,14735,62649,218000,68144,1.453
10/20/2024,Macon GA,DMA_098,53405,99239,2942780,0,0,24770,6998,125515,638,0,0,11172,20343,25062,3550,12035,46996,218000,47802,1.406
10/27/2024,Macon GA,DMA_098,65761,101649,2573184,44000,4536666,31002,7508,126448,673,76860,8,12227,20344,20709,3158,12017,57869,218000,105922,1.347
11/3/2024,Macon GA,DMA_098,51072,0,0,0,0,29050,9527,134610,691,88659,9,12039,22871,19819,3368,12114,44943,218000,0,1.37
11/10/2024,Macon GA,DMA_098,50701,0,0,40860,3839636,35705,14109,83047,427,82300,8,8901,15301,15269,2570,11062,44616,218000,33386,1.184
11/17/2024,Macon GA,DMA_098,25415,0,0,0,0,0,0,114569,626,0,0,8833,14291,17951,2474,5007,22365,218000,0,1.153
11/24/2024,Macon GA,DMA_098,42596,0,0,43532,4636767,26188,9581,83177,442,0,0,8147,11207,10856,1901,10597,37484,218000,23030,1.126
12/1/2024,Macon GA,DMA_098,44469,0,0,35252,2978352,31803,9963,105706,513,0,0,10744,16528,16233,2136,9365,39132,218000,24975,1.167
12/8/2024,Macon GA,DMA_098,33034,0,0,31969,3548983,21200,5703,29747.1,151,0,0,11568,19830,0,0,8289,29069,218000,25460,1.122
12/15/2024,Macon GA,DMA_098,39481,37515.6,1076590,38786,3365270,24858,8440,0,0,0,0,10167,19628,16366,2760,9972,34743,218000,34457,1.106
